id,song,artist,album,type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1c5CllrZr45UBhWpIqM332,Funny Thing,Thundercat,It Is What It Is,audio_features,0.586,0.893,7,-8.772,1,0.439,0.827,0.642,0.212,0.65,140.023
02kDW379Yfd5PzW5A6vuGt,Lemonade,"Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)",audio_features,0.799,0.66,1,-6.153,0,0.079,0.256,0,0.111,0.471,140.04
7x3vcsxOTWQm3FxRrUEqzv,Capitalize Off Pain,Big $tunt,Capitalize Off Pain,audio_features,0.948,0.33,11,-11.571,1,0.617,0.0761,0,0.0592,0.835,125.026
3sHClt8nhqPcLRnAnLmvEm,Ya Digg,Frostydasnowmann,MiLLioN DoLLa MiSSion,audio_features,0.788,0.43,10,-14.682,0,0.282,0.0372,0,0.111,0.257,100.014
1Xi84slp6FryDSCbzq4UCD,Arcade,Duncan Laurence,Arcade,audio_features,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884
7aGyRfJWtLqgJaZoG9lJhE,Mad at Disney,salem ilese,Mad at Disney,audio_features,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968
0iSWAT0EL8TwmzcgBjKMh6,What a Feeling,One Direction,Made In The A.M. (Deluxe Edition),audio_features,0.678,0.869,0,-4.345,0,0.0461,0.149,0,0.0593,0.882,123.964
5UJ3N25ukIruG4Do8RDHra,UP LIKE AN INSOMNIAC - Freestyle,XXXTENTACION,A GHETTO CHRISTMAS CAROL,audio_features,0.979,0.401,7,-7.401,1,0.407,0.0829,0.011,0.0657,0.411,120.002
40KuvsFD0zpUFuCcmt5Xm0,Ex Bitch,XXXTENTACION,Bad Vibes Forever,audio_features,0.835,0.462,7,-6.227,1,0.155,0.513,0,0.0875,0.702,78.99
2QfkJ9lURgRpcFT2Y0B1e3,UGLY,XXXTENTACION,Bad Vibes Forever,audio_features,0.528,0.325,2,-12.501,1,0.0293,0.857,0.0145,0.114,0.0412,83.651
6DONTnamNDOJdO6DzCu71p,Судно (Борис Рижий),Molchat Doma,Этажи,audio_features,0.484,0.749,1,-4.176,1,0.0687,0.699,0.861,0.105,0.468,160.006
435yU2MvEGfDdmbH0noWZ0,worldstar money (interlude),Joji,In Tongues,audio_features,0.577,0.387,7,-8.607,1,0.274,0.964,0.705,0.208,0.459,146.565
0MF5QHFzTUM2dYm6J7Vngt,Mr Loverman,Ricky Montgomery,Montgomery Ricky,audio_features,0.639,0.526,0,-6.697,1,0.0256,0.245,2.43e-05,0.25,0.488,130.033
2Ka3rGaf1fyXRxk5DxJlgj,M to the B,Millie B,M to the B,audio_features,0.897,0.513,10,-6.973,0,0.309,0.571,0,0.101,0.692,139.935
3sa1wUB8FAkoH95MGPGBWI,Michelle,Sir Chloe,Michelle,audio_features,0.366,0.439,4,-5.238,1,0.0298,0.0781,1.92e-05,0.108,0.11,115.94
3aA6xB0tOilDDX17fIJ0Bl,Freak,Doja Cat,Freak,audio_features,0.688,0.716,7,-5.702,1,0.0385,0.0969,0,0.0989,0.373,116.912
74tLlkN3rgVzRqQJgPfink,Money Trees,"Kendrick Lamar, Jay Rock","good kid, m.A.A.d city",audio_features,0.716,0.531,7,-7.355,1,0.122,0.0703,0,0.224,0.344,71.994
45XwnaoYoZnTftpb7zeZtd,"9 Lives (feat. Too $hort, Ty Dolla $ign)",Eric Bellinger,9 Lives - Single,audio_features,0.645,0.69,1,-5.946,1,0.0651,0.175,0,0.0911,0.383,93.956
6Juv5N0dNU1imms9c9u1dA,Papi Chulo,"Octavian, Skepta",Papi Chulo,audio_features,0.866,0.563,11,-6.964,0,0.108,0.185,0,0.0889,0.307,127.954
4lsHZ92XCFOQfzJFBTluk8,You Got It,Vedo,For You,audio_features,0.762,0.433,5,-8.937,1,0.187,0.143,0,0.118,0.394,122.074
755inykyaG4w22GWAsA3MX,Marlboro Nights,Lonely God,Marlboro Nights,audio_features,0.466,0.823,2,-6.635,1,0.311,0.00237,0.000321,0.332,0.782,175.797
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,I Love You.,audio_features,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053
2ihCaVdNZmnHZWt0fvAM7B,Little Talks,Of Monsters and Men,My Head Is An Animal,audio_features,0.457,0.757,1,-5.177,1,0.032,0.0206,0,0.146,0.417,102.961
0MNNKSUU9OOQ8DSGWduw79,Mystery of Love,Sufjan Stevens,Call Me by Your Name (Original Motion Picture Soundtrack),audio_features,0.365,0.273,4,-16.526,0,0.038,0.94,0.431,0.109,0.238,132.285
6OtCIsQZ64Vs1EbzztvAv4,Good Life,OneRepublic,Waking Up,audio_features,0.634,0.69,6,-7.804,1,0.052,0.0771,0,0.132,0.645,94.988
4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),"Martin Garrix, Bonn",High On Life (feat. Bonn),audio_features,0.414,0.486,6,-6.431,0,0.0311,0.0129,0,0.111,0.368,128.038
7a86XRg84qjasly9f6bPSD,We Are Young (feat. Janelle Monáe),"fun., Janelle Monáe",Some Nights,audio_features,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086
1LmN9SSHISbtp9LoaR5ZVJ,Payphone,"Maroon 5, Wiz Khalifa",Overexposed,audio_features,0.739,0.756,4,-4.828,1,0.0394,0.0136,0,0.37,0.523,110.028
3qqho4PnTn3zlMPBzWhFFD,Ugly Heart,G.R.L.,G.R.L.,audio_features,0.65,0.786,9,-5.488,1,0.0463,0.019,0,0.323,0.446,124.96
7EQGXaVSyEDsCWKmUcfpLk,Die Young,Kesha,Warrior (Expanded Edition),audio_features,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001
6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,Capital Cities,In A Tidal Wave Of Mystery (Deluxe Edition),audio_features,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956
26ZX2JrAb8AFbr8FFfAsO7,sex,EDEN,i think you think too much of me,audio_features,0.413,0.521,9,-4.469,1,0.0466,0.162,0,0.323,0.532,103.391
7m3povhdMDLZwuEKak0l0n,Wasted,"Tiësto, Matthew Koma",A Town Called Paradise (Deluxe),audio_features,0.638,0.816,2,-5.503,1,0.0308,0.00149,0.00115,0.195,0.386,112.014
6trOWWOKQeql1UibRk9SBS,Ophelia,The Lumineers,Cleopatra (Deluxe),audio_features,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023
1CQ2cMfrmFM1YdfmjENKVE,She Looks So Perfect,5 Seconds of Summer,5 Seconds Of Summer,audio_features,0.494,0.951,9,-4.237,1,0.132,0.000569,0,0.327,0.441,160.025
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),"Kendrick Lamar, SZA",Black Panther The Album Music From And Inspired By,audio_features,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924
7AzlLxHn24DxjgQX73F9fU,No Idea,Don Toliver,Heaven Or Hell,audio_features,0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998
5nypFNb0JzaOU3sBbHMMDa,Outta My Head,Diandra,Outta My Head,audio_features,0.61,0.789,0,-6.012,1,0.0726,0.00686,0,0.198,0.657,135.11
395C2pn0PdOYPzM4B1jLoO,Sex on Fire,Kings of Leon,Sex on Fire,audio_features,0.544,0.903,9,-5.651,1,0.0545,0.00166,0.00632,0.1,0.432,153.629
4VZFXDtx8NnXWeJHOMzEan,Shameless,iann dior,I'm Gone,audio_features,0.709,0.76,8,-7.583,1,0.148,0.186,0,0.164,0.709,81.495
2hfoyc7ve6xM4ZEiNIiU1B,Gimme Love,Joji,Gimme Love,audio_features,0.482,0.631,5,-6.917,1,0.0986,0.696,0.0242,0.209,0.0743,126.576
6CFPFnS9EcLs2I0nWqtWci,Because Of You,Ne-Yo,Because Of You,audio_features,0.81,0.538,0,-5.784,0,0.0356,0.528,0,0.0951,0.828,109.97
5sKnvHKwHNDbsQKYv0aLVL,Odota,Vepu,Odota,audio_features,0.822,0.297,6,-11.485,1,0.364,0.0328,0.000131,0.164,0.63,95.986
4zDxbbIOBxIIqSZyTpWg87,LEAD THE RACE (UNDEFEATED),Comethazine,Pandemic,audio_features,0.779,0.544,6,-9.87,1,0.206,0.00296,0,0.3,0.578,129.936
5Kjz86OFAoN6D4kF1BTSEc,Moon & Stars (feat. Maggie Lindemann),"$NOT, Maggie Lindemann",Moon & Stars (feat. Maggie Lindemann),audio_features,0.713,0.47,9,-8.698,1,0.0864,0.606,1.35e-05,0.306,0.0825,84.518
6lGojsJbHyp8T8BO2cmIS8,Henkilökohtaisesti,PMMP,Hitit,audio_features,0.39,0.632,2,-4.74,1,0.0265,0.282,0.000703,0.261,0.749,169.968
27ycaQnQAxaPiyeg3nr2aB,Midnight Sky,Miley Cyrus,Midnight Sky,audio_features,0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110.0
0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),"SZA, Travis Scott",Ctrl,audio_features,0.795,0.594,0,-6.2,1,0.0748,0.112,0,0.162,0.409,135.002
0QMHVTnrFTQJoaqmkdsKhT,I Wish - Radio Edit,Skee-Lo,I Wish,audio_features,0.715,0.738,7,-10.139,1,0.157,0.00826,0,0.26,0.573,97.877
3kZC0ZmFWrEHdUCmUqlvgZ,I Will Follow You into the Dark,Death Cab for Cutie,Plans,audio_features,0.517,0.206,5,-12.233,1,0.0421,0.924,0,0.118,0.489,80.401
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,Parachutes,audio_features,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372
1MTQHCpraD4S8g5PAFKzoj,Behind Blue Eyes,Limp Bizkit,Results May Vary,audio_features,0.595,0.489,7,-6.66,1,0.0271,0.497,0,0.119,0.0902,120.315
0GgN4MhR5GKn5IcKN0e0rG,Cancer,My Chemical Romance,The Black Parade,audio_features,0.457,0.515,4,-4.31,1,0.0261,0.358,0,0.278,0.222,74.984
64yrDBpcdwEdNY9loyEGbX,21 Guns,Green Day,21st Century Breakdown,audio_features,0.268,0.742,5,-4.939,1,0.0355,0.0518,0,0.626,0.416,159.779
065bY5WrLvI3NN9VCK0QLe,Jerk,Oliver Tree,Ugly is Beautiful,audio_features,0.521,0.707,9,-4.101,0,0.0428,0.0327,0.000164,0.227,0.298,159.824
6b2oQwSGFkzsMtQruIWm2p,Creep,Radiohead,Pablo Honey,audio_features,0.515,0.43,7,-9.935,1,0.0369,0.0102,0.000141,0.129,0.104,91.841
7ppPZa3TRUSGKaks9wH7VT,Don't Look Back In Anger,Oasis,(What's The Story) Morning Glory?,audio_features,0.349,0.917,0,-3.645,1,0.071,0.026,7.25e-06,0.0968,0.206,164.036
30bqVoKjX479ab90a8Pafp,Star Shopping,Lil Peep,Star Shopping,audio_features,0.585,0.471,4,-9.934,0,0.0616,0.0967,0.0184,0.115,0.323,93.099
5LAVhynnTmj9VJjW8xGZdP,ghost girl,Lil Peep,crybaby,audio_features,0.52,0.823,2,-7.069,1,0.0577,0.281,5.9e-06,0.125,0.317,80.035
3Mf5CJ4c9wzdCI5Dib3V3B,driveway,Lil Peep,crybaby,audio_features,0.392,0.499,11,-6.997,1,0.0425,0.0166,0,0.234,0.232,135.551
52KFX9aaIwEuUX1mjlbgvp,"skyscrapers (love now, cry later)",Lil Peep,crybaby,audio_features,0.659,0.423,2,-8.433,1,0.0379,0.0144,0,0.135,0.0364,112.223
1oZX407PWkU5ETtmRy3zL8,yesterday,Lil Peep,crybaby,audio_features,0.583,0.573,2,-7.396,1,0.0348,0.00214,0,0.152,0.129,87.922
5rYpwP1dHWGVMrSZbTmt3e,Life is Beautiful,Lil Peep,"Come Over When You're Sober, Pt. 2",audio_features,0.533,0.638,10,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056
7p2ewixAShLpjDZrnzZK7c,Get Up 10,Cardi B,Invasion of Privacy,audio_features,0.806,0.57,1,-6.927,1,0.246,0.0977,0,0.105,0.454,93.015
2qcG0nZ6S3zZV0UrkY5nFo,Drip (feat. Migos),"Cardi B, Migos",Invasion of Privacy,audio_features,0.968,0.589,11,-7.808,1,0.255,0.0511,0,0.0731,0.268,129.993
17Yq72h0p15OhCbZ5lJ5gd,Bickenhead,Cardi B,Invasion of Privacy,audio_features,0.884,0.814,7,-5.333,1,0.303,0.154,1.67e-06,0.158,0.907,155.938
6KBYefIoo7KydImq1uUQlL,Bodak Yellow,Cardi B,Invasion of Privacy,audio_features,0.926,0.703,11,-6.337,0,0.103,0.0659,0,0.231,0.485,125.022
3xKsf9qdS1CyvXSMEid6g8,Pink + White,Frank Ocean,Blonde,audio_features,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.415,0.554,159.738
2ZWlPOoWh0626oTaHrnl2a,Ivy,Frank Ocean,Blonde,audio_features,0.567,0.388,9,-9.579,0,0.0384,0.782,0.000309,0.248,0.452,116.362
35xSkNIXi504fcEwz9USRB,Solo,Frank Ocean,Blonde,audio_features,0.444,0.287,5,-10.631,0,0.0375,0.849,2.82e-06,0.161,0.246,124.027
1IdZvb2XK8NmsovQlV6CPn,Be Yourself,Frank Ocean,Blonde,audio_features,0.657,0.431,7,-11.147,1,0.541,0.985,0,0.149,0.935,83.509
5jnVQ5xGiBTCMTgIlILIQY,Sunkaa,Fabe,Fabe EP,audio_features,0.753,0.672,11,-4.223,0,0.0736,0.0536,1.39e-06,0.313,0.658,93.954
2sEa1FQjCctsFXIF6CbHoB,Figure 8,Ellie Goulding,Halcyon Days,audio_features,0.376,0.786,7,-4.438,0,0.0562,0.03,0,0.103,0.236,147.998
0yIywEquxORnu1dR0WYsdN,Love Me,Justin Bieber,My World,audio_features,0.729,0.868,3,-3.319,1,0.0609,0.00939,0,0.283,0.632,124.957
6BtmXhTJMM9sBTHeYYASGz,It's Time,Imagine Dragons,Night Visions,audio_features,0.656,0.884,2,-4.748,1,0.0372,0.0162,0,0.145,0.86,105.009
4y3BUo2hp0MxylfbUaqRyJ,Stuck In The Middle,Tai Verdes,Stuck In The Middle,audio_features,0.871,0.501,9,-8.904,1,0.0466,0.371,0,0.0939,0.848,119.953
35E2yxRvWSCoLLNISFCB9w,KIDZ,"Hussa, Villayn",8,audio_features,0.672,0.593,7,-10.645,1,0.463,0.184,0,0.094,0.624,170.065
5DoPoFpGLfEu9KyhbGULMB,2z Don Corleon,Lil 2z,6 AM,audio_features,0.847,0.444,8,-10.167,0,0.492,0.336,0,0.0996,0.667,115.042
60iSKGrGazRzICtMjADNSM,Hold Me While You Wait,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,audio_features,0.688,0.53,11,-5.507,1,0.0333,0.443,0,0.0995,0.162,106.958
4wVOKKEHUJxHCFFNUWDn0B,Chicago Freestyle (feat. Giveon),"Drake, Giveon",Dark Lane Demo Tapes,audio_features,0.735,0.449,10,-7.507,1,0.347,0.629,0,0.113,0.0397,122.947
0TI8TP4FitVPoEHPTySx48,Iron Man,Black Sabbath,Paranoid (2009 Remastered Version),audio_features,0.332,0.769,9,-11.503,1,0.0765,0.00367,0.00413,0.0372,0.525,157.378
56r2I3E35k5NzlSmlqme3E,Speak (feat. The Kid Laroi),"Internet Money, The Kid LAROI",B4 The Storm,audio_features,0.71,0.713,11,-5.229,1,0.22,0.042,0,0.181,0.568,158.109
1EWkw4Fa6IlnsAihLUlFFM,WRONG (feat. Lil Mosey),"The Kid LAROI, Lil Mosey",F*CK LOVE,audio_features,0.389,0.768,1,-4.765,1,0.256,0.038,0,0.119,0.334,90.146
2r6OAV3WsYtXuXjvJ1lIDi,Hello (feat. A Boogie Wit da Hoodie),"Pop Smoke, A Boogie Wit da Hoodie",Shoot For The Stars Aim For The Moon (Deluxe),audio_features,0.905,0.647,10,-5.065,0,0.107,0.0187,0,0.282,0.367,130.97
35mvY5S1H3J2QZyna3TFe0,positions,Ariana Grande,Positions,audio_features,0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015
6Im9k8u9iIzKMrmV7BWtlF,34+35,Ariana Grande,Positions,audio_features,0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,audio_features,0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765
3UoULw70kMsiVXxW0L3A33,pov,Ariana Grande,Positions,audio_features,0.487,0.534,0,-5.664,0,0.0555,0.36,0,0.1,0.173,131.798
5GkQIP5mWPi4KZLLXeuFTT,motive (with Doja Cat),"Ariana Grande, Doja Cat",Positions,audio_features,0.789,0.742,10,-5.664,0,0.0652,0.0681,0,0.166,0.661,116.965
2Z8yfpFX0ZMavHkcIeHiO1,Monster (Shawn Mendes & Justin Bieber),"Shawn Mendes, Justin Bieber",Monster,audio_features,0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765
5JqZ3oqF00jkT81foAFvqg,Prisoner (feat. Dua Lipa),"Miley Cyrus, Dua Lipa",Prisoner (feat. Dua Lipa),audio_features,0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99
54bFM56PmE4YLRnqpW6Tha,Therefore I Am,Billie Eilish,Therefore I Am,audio_features,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009
47EiUVwUp4C9fGccaPuUCS,DÁKITI,"Bad Bunny, Jhay Cortez",DÁKITI,audio_features,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928
463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),"Dua Lipa, DaBaby",Levitating (feat. DaBaby),audio_features,0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977
6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,Ritt Momney,Put Your Records On,audio_features,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066
5hmcw6bW5V24CvJqsz87We,On My Mind,"Diplo, SIDEPIECE",On My Mind,audio_features,0.771,0.731,7,-6.577,1,0.0407,0.00155,0.681,0.217,0.629,123.026
6hO0b9LAggdysS9RIn8VxH,LEFT RIGHT,Bktherula,LEFT RIGHT,audio_features,0.793,0.278,8,-11.931,0,0.426,0.745,4.45e-06,0.0919,0.271,130.24
5tfZ1uYrArdbDqiZ7z1aCE,Space Girl,Frances Forever,Space Girl,audio_features,0.67,0.398,9,-9.14,1,0.0306,0.319,0.000113,0.38,0.219,125.983
57EM80IR7Gj3zgUT9SSmqe,Fight Me,Molly Brazy,Molly World,audio_features,0.739,0.691,8,-7.957,1,0.354,0.0299,0,0.679,0.596,167.981
7B3z0ySL9Rr0XvZEAjWZzM,Sofia,Clairo,Immunity,audio_features,0.744,0.619,0,-9.805,1,0.039,0.598,0.00372,0.231,0.641,112.997
5KbTBSGUvgDg75gIVhUaAW,Jealous,Eyedress,Let's Skip to the Wedding,audio_features,0.474,0.91,9,-10.431,0,0.0462,0.00498,0.859,0.476,0.745,93.01
6qCsKKS7Ol63SJW3LOIX5R,Plastic Hearts,Miley Cyrus,Plastic Hearts,audio_features,0.551,0.756,2,-4.948,1,0.0652,0.0511,0,0.0765,0.618,175.984
6LOZws7T3jqZz78unPgFF9,Dead To Me,Kali Uchis,Isolation,audio_features,0.675,0.761,4,-4.469,0,0.0466,0.432,0,0.102,0.428,119.001
6JLcz9UGiVxAmEZXlCucn5,Wobble,V.I.C.,Beast,audio_features,0.855,0.746,3,-3.777,0,0.232,0.402,0,0.146,0.375,95.026
64SRwT9xzXD8t5MtvywhyX,Dead to Me Bass Boosted - Slowed,Moon OA,Dead to Me Bass Boosted (Slowed),audio_features,0.644,0.461,6,-10.535,0,0.0293,0.564,0.00112,0.112,0.256,101.168
2Oycxb8QbPkpHTo8ZrmG0B,Prisoner,"Miley Cyrus, Dua Lipa",Plastic Hearts,audio_features,0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99
46q5BtHso0ECuTKeq70ZhW,How Bizarre,OMC,How Bizarre (Deluxe),audio_features,0.772,0.705,0,-6.255,1,0.0411,0.247,0,0.23,0.834,124.908
37jCwWbb32w46aS5pKZZbe,Little Lion Man,Mumford & Sons,Sigh No More,audio_features,0.519,0.494,5,-8.03,1,0.0275,0.0287,3.34e-05,0.0892,0.482,138.524
0lWwwYjrlYqbQm6SQIOLfp,I Got Bitches,Slugga Black,Slugga Black Mixez 3,audio_features,0.858,0.861,9,-7.286,0,0.256,0.0676,0,0.422,0.606,114.13
3eUhfanL9kEmpIPeGBl1yW,Powerful,"Major Lazer, Ellie Goulding, Tarrus Riley",Peace Is The Mission (Extended),audio_features,0.598,0.792,11,-4.043,0,0.0478,0.121,0,0.158,0.732,97.479
4QKmNtEulgeSINW047sYKK,Fuck It Up!,Ocho Drippin,Fuck It Up!,audio_features,0.96,0.579,0,-8.214,1,0.292,0.014,4.41e-06,0.0459,0.776,121.979
11TOnapSFVWBUSByMzf1u1,What We Doin',City Girls,Girl Code,audio_features,0.952,0.606,10,-5.032,1,0.0814,0.186,1.31e-06,0.327,0.305,100.434
27OeeYzk6klgBh83TSvGMA,WITHOUT YOU,The Kid LAROI,F*CK LOVE (SAVAGE),audio_features,0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005
5jvgec3P4jyoZUPTy2pWDR,Line Without a Hook,Ricky Montgomery,Montgomery Ricky,audio_features,0.432,0.652,8,-4.969,1,0.0285,0.262,0,0.258,0.507,190.028
69IzWtMP6VAEr5kpA5tURl,A Pimp Named Slickback,Lakim,Classics II,audio_features,0.679,0.852,10,-3.695,0,0.208,0.257,0.422,0.237,0.766,140.022
31tgCy8mn6sFuIiHSHfEhm,Perfect (Remix) (feat. Doja Cat & BIA),"Cousin Stizz, Doja Cat, BIA",Perfect (Remix) (feat. Doja Cat & BIA),audio_features,0.951,0.484,1,-10.591,1,0.337,0.189,0,0.0766,0.383,124.04
07AQbb8xIEj3bF082KEwJp,WESPN,Sheck Wes,MUDBOY,audio_features,0.655,0.526,0,-7.216,1,0.239,0.472,0.00104,0.0984,0.675,161.808
2Y0iGXY6m6immVb2ktbseM,Little Dark Age,MGMT,Little Dark Age,audio_features,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512
4eHceQL93Re1ZiaY7kRZ7F,One Whole Day (feat. Wiz Khalifa),"Dixie, Wiz Khalifa",One Whole Day (feat. Wiz Khalifa),audio_features,0.64,0.863,5,-4.002,1,0.0322,0.038,0,0.294,0.725,81.003
5vGLcdRuSbUhD8ScwsGSdA,Whoopty,CJ,Whoopty,audio_features,0.719,0.648,3,-7.6,0,0.125,0.2,0,0.127,0.66,140.201
2VIJ2Nt8uk3Pi3IqEwtO1y,Melody (1983 Club Vinyl Mix),Plustwo,Melody,audio_features,0.91,0.736,5,-3.517,1,0.0495,0.266,0.0811,0.0759,0.938,121.985
72aXlyfYljGtGnzCy9temP,SoFtly / Killing Me Softly With His Song 2 - TikTok Remix,"Eduardo Luzquiños, Speernorman",SoFtly / Killing Me Softly With His Song 2 (TikTok Remix),audio_features,0.949,0.425,9,-9.019,0,0.311,0.0312,0.374,0.135,0.505,127.991
1Kv5BK09yyab9sRem6w2VY,When I ruled the world X Let Me See Your Hips Swing,Facemask Time,When I ruled the world X Let Me See Your Hips Swing,audio_features,0.609,0.835,8,-4.555,1,0.0936,0.156,0.000782,0.53,0.64,150.044
5VlTQnZO89Ioku8ssdbqJk,Dead Man Walking,Brent Faiyaz,Dead Man Walking,audio_features,0.505,0.267,9,-13.763,0,0.05,0.279,0,0.096,0.439,143.929
0A1hoCfMLkiAgvhWkkucJa,Body,Megan Thee Stallion,Good News,audio_features,0.914,0.732,8,-6.1,0,0.241,0.0166,0,0.107,0.469,94.066
25z6kpmIwkCUqk2IORrJ5v,Rät,Penelope Scott,Public Void,audio_features,0.591,0.45,5,-13.291,0,0.26,0.312,0.000116,0.147,0.304,144.201
3aAmQOxRPeKDL0HMWFA5qn,Adderall (Corvette Corvette),Popp Hunna,Adderall (Corvette Corvette),audio_features,0.913,0.391,4,-11.158,0,0.368,0.272,0,0.0666,0.713,141.05
0YWUHZPJVg4iujddsJDwhM,My Only Wish (This Year),Britney Spears,My Only Wish (This Year),audio_features,0.669,0.843,0,-3.766,1,0.0268,0.169,0,0.195,0.702,147.08
1ADjWm8QNhgNV8yCNNgQ1T,Santa Tell Me,Ariana Grande,Santa Tell Me,audio_features,0.464,0.63,7,-7.337,1,0.182,0.0464,0,0.295,0.527,132.96
0QPYn15U8IQHKcH2LDfrek,Last Christmas,Wham!,Christmas Hits,audio_features,0.735,0.645,11,-8.147,0,0.0273,0.277,0,0.458,0.881,106.753
5a1iz510sv2W9Dt1MvFd5R,It's Beginning to Look a Lot like Christmas,Michael Bublé,Christmas (Deluxe Special Edition),audio_features,0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775
2wCPMWR3y4xclijuCcLJv7,Jingle Bell Rock,Bobby Helms,Four Christmases,audio_features,0.709,0.506,2,-5.628,1,0.0377,0.844,0,0.062,0.682,119.345
1prYSRBfwPvE3v8jSRZL3Q,"Let It Snow, Let It Snow, Let It Snow",Dean Martin,My Kind Of Christmas,audio_features,0.504,0.287,1,-11.109,1,0.0346,0.782,1.9e-06,0.218,0.707,133.928
3nAp4IvdMPPWEH9uuXFFV5,Underneath the Tree,Kelly Clarkson,Wrapped In Red,audio_features,0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,0.689,159.876
5ASM6Qjiav2xPe7gRkQMsQ,Sleigh Ride,The Ronettes,A Christmas Gift For You From Phil Spector,audio_features,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751
32OWobmyAz8J2qA8iWekyS,Mistletoe,Justin Bieber,Under The Mistletoe (Deluxe Edition),audio_features,0.666,0.543,6,-9.188,0,0.0446,0.511,0,0.0911,0.881,161.947
0tXPhc8LvM4dPvoRwI66XQ,I'll Be Home for Christmas,Michael Bublé,Christmas,audio_features,0.282,0.101,7,-14.657,1,0.0315,0.934,5.05e-05,0.159,0.141,83.13
72SrBwk95IXQlnXjf0hoyw,Double CC's,City Girls,City On Lock,audio_features,0.971,0.755,0,-4.781,1,0.0622,0.00196,0.00236,0.0989,0.369,112.082
0Rl3CG3O4rzS9bPLHGwuBF,Viimeiset hitaat,Lauri Haav,Silmät kii,audio_features,0.646,0.645,2,-6.325,0,0.0383,0.00257,2.09e-05,0.0816,0.362,101.019
2q4F6OpQgx9umNB9uGFPYo,RATCHET SATURN GIRL,Aminé,ONEPOINTFIVE,audio_features,0.538,0.605,3,-5.413,1,0.119,0.0378,0,0.159,0.657,39.497
1nXqFKpH0udNSR8jvsO3xz,In My Mind Pt. 2 (feat. Georgi Kay),"Flo Rida, Georgi Kay",Wild Ones,audio_features,0.535,0.86,7,-5.328,0,0.0585,0.0807,1.3e-06,0.194,0.292,128.087
6ZLGthToczpvnL5Eoy6yrY,Pure Shores,All Saints,Saints & Sinners,audio_features,0.631,0.664,6,-9.197,1,0.0242,0.0498,0.00042,0.0696,0.407,100.618
0DYNL4xbYWgNzppUamtyR4,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)","The Kid LAROI, Machine Gun Kelly",F*CK LOVE (SAVAGE),audio_features,0.721,0.632,5,-6.695,0,0.0358,0.0693,0,0.291,0.296,92.057
